Programa,Exibição,Música,Autor,Intérprete,Editora,Tipo,TOTAL,Mídia,Canal,Gênero,Episódio Nr.,Acervo Sim ou Não,Data da 1ª Exibição (apenas para conferência),Exibição.1,uncertain_match,Matched Title,Matched Identifier/ISWC,Uncertain Match,Eligibility Basis,__source_sheet
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-10-12 00:00:00,Quando A Chuva Passar,Ramon Cruz,Ivete Sangalo,Iessi Music Label Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-10-14 00:00:00,Quando A Chuva Passar,Ramon Cruz,Ivete Sangalo,Iessi Music Label Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-10-15 00:00:00,Quando A Chuva Passar,Ramon Cruz,Ivete Sangalo,Iessi Music Label Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-10-10 00:00:00,Se Eu Não Te Amasse Tanto Assim,"Herbert Vianna,Paulo Sergio Valle",Ivete Sangalo,Sony Music Publishing Brazil Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-10-12 00:00:00,Se Eu Não Te Amasse Tanto Assim,"Herbert Vianna,Paulo Sergio Valle",Ivete Sangalo,Sony Music Publishing Brazil Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-10-14 00:00:00,Se Eu Não Te Amasse Tanto Assim,"Herbert Vianna,Paulo Sergio Valle",Ivete Sangalo,Sony Music Publishing Brazil Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-10-15 00:00:00,Se Eu Não Te Amasse Tanto Assim,"Herbert Vianna,Paulo Sergio Valle",Ivete Sangalo,Sony Music Publishing Brazil Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-10-10 00:00:00,Sorte Grande,Lourenço,Ivete Sangalo,L O S Producoes E Promocoes Artisticas Ltda Me,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-10-12 00:00:00,Sorte Grande,Lourenço,Ivete Sangalo,L O S Producoes E Promocoes Artisticas Ltda Me,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-10-14 00:00:00,Sorte Grande,Lourenço,Ivete Sangalo,L O S Producoes E Promocoes Artisticas Ltda Me,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
