provider,supplier_file,sheet,supplier_title,supplier_artist,matched_term,matched_identifier,match_type
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Felicidade,Seu Jorge,FELICIDADE,,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Felicidade,Seu Jorge,FELICIDADE,,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Felicidade,Seu Jorge,FELICIDADE,,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Maliciosa,Ludmilla,MALICIOSA,T-308.115.017-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Breakdown,Jack Johnson,BREAKDOWN,T-316.329.272-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Breakdown,Jack Johnson,BREAKDOWN,T-316.329.272-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Corpo Fechado,Alcione,CORPO FECHADO,T-313.688.630-7,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Verdade,Evaldo Macarrão,VERDADE,T-302.003.913-4,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Verdade,Evaldo Macarrão,VERDADE,T-302.003.913-4,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Verdade,Evaldo Macarrão,VERDADE,T-302.003.913-4,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Fogueira,Ed Gama,FOGUEIRA,,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Quem É Essa Menina De Vermelho,Gloria Groove,QUEM É ESSA MENINA DE VERMELHO,,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Criminal,Lorran Soares,CRIMINAL,T-932.737.486-7,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Criminal,Lorran Soares,CRIMINAL,T-932.737.486-7,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Criminal,Lorran Soares,CRIMINAL,T-932.737.486-7,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Criminal,Lorran Soares,CRIMINAL,T-932.737.486-7,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Dança Do Pombo,Mc Faisca,DANÇA DO POMBO,T-315.906.851-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Dança Do Pombo,Mc Faisca,DANÇA DO POMBO,T-315.906.851-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Dança Do Pombo,Mc Faisca,DANÇA DO POMBO,T-315.906.851-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Dança Do Pombo,Mc Faisca,DANÇA DO POMBO,T-315.906.851-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Dança Do Pombo,Mc Faisca,DANÇA DO POMBO,T-315.906.851-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Dança Do Pombo,Mc Faisca,DANÇA DO POMBO,T-315.906.851-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Together,She & Him,TOGETHER,,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Together,She & Him,TOGETHER,,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Summertime,"Modern Jazz Quartet, The",SUMMERTIME,T-317.793.940-7,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Summertime,"Modern Jazz Quartet, The",SUMMERTIME,T-317.793.940-7,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Máquina Do Tempo,Matuê,MAQUINA DO TEMPO,T-040.341.279-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Máquina Do Tempo,Matuê,MÁQUINA DO TEMPO,T-301.567.051-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Máquina Do Tempo,Matuê,MAQUINA DO TEMPO,T-040.341.279-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Máquina Do Tempo,Matuê,MÁQUINA DO TEMPO,T-301.567.051-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Máquina Do Tempo,Matuê,MAQUINA DO TEMPO,T-040.341.279-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Máquina Do Tempo,Matuê,MÁQUINA DO TEMPO,T-301.567.051-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Máquina Do Tempo,Matuê,MAQUINA DO TEMPO,T-040.341.279-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Máquina Do Tempo,Matuê,MÁQUINA DO TEMPO,T-301.567.051-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Rockstar,21 Savage,ROCKSTAR,T-039.544.547-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Rockstar,21 Savage,ROCKSTAR,T-328.312.366-6,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Rockstar,21 Savage,ROCKSTAR,T-039.544.547-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Rockstar,21 Savage,ROCKSTAR,T-328.312.366-6,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Rockstar,21 Savage,ROCKSTAR,T-039.544.547-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Rockstar,21 Savage,ROCKSTAR,T-328.312.366-6,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Rockstar,21 Savage,ROCKSTAR,T-039.544.547-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Rockstar,21 Savage,ROCKSTAR,T-328.312.366-6,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Máscara,Pitty,MÁSCARA,,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Máscara,Pitty,MÁSCARA,,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Máscara,Pitty,MÁSCARA,,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Máscara,Pitty,MÁSCARA,,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Mantém,Pra Sempre Trap,MANTÉM,T-931.477.304-1,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Mantém,Pra Sempre Trap,MANTÉM,T-931.477.304-1,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Mantém,Pra Sempre Trap,MANTÉM,T-931.477.304-1,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Mantém,Pra Sempre Trap,MANTÉM,T-931.477.304-1,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Me Perdoa,Ferrugem,ME PERDOA,,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Vermelho,Gloria Groove,VERMELHO,T-313.315.106-7,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Astronauta,"Gabriel O Pensador,Lulu Santos",ASTRONAUTA,T-306.794.336-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Máquina Do Tempo,Matuê,MAQUINA DO TEMPO,T-040.341.279-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Máquina Do Tempo,Matuê,MÁQUINA DO TEMPO,T-301.567.051-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Fama,"Luisa Sonza,Pedro Sampaio",FAMA,T-324.681.088-4,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Verdade,Zeca Pagodinho,VERDADE,T-302.003.913-4,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Beijinho No Ombro,Valesca Popozuda,BEIJINHO NO OMBRO,T-311.569.064-3,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Amigo,Banda Lady Night,AMIGO,,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Amigo,Banda Lady Night,AMIGO,,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Amigo,Banda Lady Night,AMIGO,,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Mulheres,Talita Werneck,MULHERES,T-330.488.001-7,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Fake News,Gustavo Mioto,FAKE NEWS,T-306.076.018-7,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Fake News,Gustavo Mioto,FAKE NEWS,,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Fake News,Gustavo Mioto,FAKE NEWS,T-306.076.018-7,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Fake News,Gustavo Mioto,FAKE NEWS,,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Fake News,Gustavo Mioto,FAKE NEWS,T-306.076.018-7,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Fake News,Gustavo Mioto,FAKE NEWS,,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Mantra,Mumuzinho,MANTRA,T-301.577.149-6,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Mantra,Mumuzinho,MANTRA,T-301.577.149-6,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Mantra,Mumuzinho,MANTRA,T-301.577.149-6,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Mantra,Mumuzinho,MANTRA,T-301.577.149-6,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Mantra,Mumuzinho,MANTRA,T-301.577.149-6,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Mantra,Mumuzinho,MANTRA,T-301.577.149-6,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Corda Bamba,"Ivete Sangalo,Iza",CORDA BAMBA,T-335.571.849-5,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Corda Bamba,"Ivete Sangalo,Iza",CORDA BAMBA,T-335.571.849-5,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Terremoto,"Anitta,Mc Kevinho",TERREMOTO,T-307.297.647-3,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Terremoto,"Anitta,Mc Kevinho",TERREMOTO,T-307.297.647-3,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Terremoto,"Anitta,Mc Kevinho",TERREMOTO,T-307.297.647-3,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Terremoto,"Anitta,Mc Kevinho",TERREMOTO,T-307.297.647-3,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Malandramente,"Dennis Dj,Nandinho,Nego Bam",MALANDRAMENTE,T-308.115.009-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Malandramente,"Dennis Dj,Nandinho,Nego Bam",MALANDRAMENTE,T-308.115.009-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Malandramente,"Dennis Dj,Nandinho,Nego Bam",MALANDRAMENTE,T-308.115.009-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Malandramente,"Dennis Dj,Nandinho,Nego Bam",MALANDRAMENTE,T-308.115.009-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Combate,"Aldair Playboy,Mc Wm",COMBATE,T-306.803.836-4,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Combate,"Aldair Playboy,Mc Wm",COMBATE,T-306.803.836-4,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Combate,"Aldair Playboy,Mc Wm",COMBATE,T-306.803.836-4,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Terremoto,"Anitta,Mc Kevinho",TERREMOTO,T-307.297.647-3,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Terremoto,"Anitta,Mc Kevinho",TERREMOTO,T-307.297.647-3,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Terremoto,"Anitta,Mc Kevinho",TERREMOTO,T-307.297.647-3,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Beijinho No Ombro,Valesca Popozuda,BEIJINHO NO OMBRO,T-311.569.064-3,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Treme Treme,"As Gêmeas Lacração,Mc Loma",TREME TREME,,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Inquilino,Naiara Azevedo Part. Zé Neto & Cristiano,INQUILINO,T-315.996.161-8,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Inquilino,Naiara Azevedo Part. Zé Neto & Cristiano,INQUILINO,T-315.996.161-8,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Inquilino,Naiara Azevedo Part. Zé Neto & Cristiano,INQUILINO,T-315.996.161-8,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Beijinho No Ombro,Rodrigo Sant'anna,BEIJINHO NO OMBRO,T-311.569.064-3,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Beijinho No Ombro,Valesca Popozuda,BEIJINHO NO OMBRO,T-311.569.064-3,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Beijinho No Ombro,Valesca Popozuda,BEIJINHO NO OMBRO,T-311.569.064-3,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Beijinho No Ombro,Valesca Popozuda,BEIJINHO NO OMBRO,T-311.569.064-3,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Corda Bamba,Iza,CORDA BAMBA,T-335.571.849-5,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Corda Bamba,Iza,CORDA BAMBA,T-335.571.849-5,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Corda Bamba,Iza,CORDA BAMBA,T-335.571.849-5,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Dança Do Maxixe,Companhia Do Pagode,DANÇA DO MAXIXE,,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Dança Do Maxixe,Companhia Do Pagode,DANÇA DO MAXIXE,,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Dança Do Maxixe,Companhia Do Pagode,DANÇA DO MAXIXE,,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Fuleragem,Mc Wm,FULERAGEM,T-305.214.250-0,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Fuleragem,Mc Wm,FULERAGEM,T-305.214.250-0,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Fuleragem,Mc Wm,FULERAGEM,T-305.214.250-0,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Treme Treme,"As Gêmeas Lacração,Mc Loma",TREME TREME,,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Treme Treme,"As Gêmeas Lacração,Mc Loma",TREME TREME,,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Treme Treme,"As Gêmeas Lacração,Mc Loma",TREME TREME,,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Fuleragem,Mc Wm,FULERAGEM,T-305.214.250-0,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Fuleragem,Mc Wm,FULERAGEM,T-305.214.250-0,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Fuleragem,Mc Wm,FULERAGEM,T-305.214.250-0,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Fuleragem,Mc Wm,FULERAGEM,T-305.214.250-0,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Sentou E Gostou,"Dj Rd,Mc Jottapê,Mc M10",SENTOU E GOSTOU,T-303.761.734-4,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Sentou E Gostou,"Dj Rd,Mc Jottapê,Mc M10",SENTOU E GOSTOU,T-303.761.734-4,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Sentou E Gostou,"Dj Rd,Mc Jottapê,Mc M10",SENTOU E GOSTOU,T-303.761.734-4,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Sentou E Gostou,"Dj Rd,Mc Jottapê,Mc M10",SENTOU E GOSTOU,T-303.761.734-4,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Maliciosa,Ludmilla,MALICIOSA,T-308.115.017-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Maliciosa,Ludmilla,MALICIOSA,T-308.115.017-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Sugar,Maroon 5,SUGAR,T-039.948.077-3,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Sugar,Maroon 5,SUGAR,T-039.948.077-3,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Sugar,Maroon 5,SUGAR,T-039.948.077-3,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Tudo,Liniker,TUDO,T-301.718.723-0,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Tudo,Liniker,TUDO,T-301.718.723-0,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Fama,"Luisa Sonza,Pedro Sampaio",FAMA,T-324.681.088-4,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Fama,"Luisa Sonza,Pedro Sampaio",FAMA,T-324.681.088-4,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Fetiche,"Cristinas,Lauana Prado",FETICHE,T-316.009.896-0,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Fetiche,"Cristinas,Lauana Prado",FETICHE,T-316.009.896-0,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Morena,Luan Santana,MORENA,,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Morena,Luan Santana,MORENA,T-312.550.698-7,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Morena,Luan Santana,MORENA,,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Morena,Luan Santana,MORENA,T-312.550.698-7,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Sober,"Cat Dealers,Santti",SOBER,T-320.126.178-7,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Sober,"Cat Dealers,Santti",SOBER,T-320.126.178-7,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Fama,"Luisa Sonza,Pedro Sampaio",FAMA,T-324.681.088-4,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Maliciosa,Ludmilla,MALICIOSA,T-308.115.017-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Maliciosa,Ludmilla,MALICIOSA,T-308.115.017-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Depois Do Baile,"Azzy,Budah,Dennis,Djonga,Hungria,Mc Don Juan,Mc Ph,Orochi,Veigh,Wiu",DEPOIS DO BAILE,T-306.076.017-6,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Depois Do Baile,"Azzy,Budah,Dennis,Djonga,Hungria,Mc Don Juan,Mc Ph,Orochi,Veigh,Wiu",DEPOIS DO BAILE,T-306.076.017-6,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,La Noche,Yago Oproprio,LA NOCHE,T-328.946.779-0,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,La Noche,Yago Oproprio,LA NOCHE,T-328.946.779-0,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Tudo,Liniker,TUDO,T-301.718.723-0,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Tudo,Liniker,TUDO,T-301.718.723-0,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Linha De Frente,"Budah,Tibery",LINHA DE FRENTE,T-308.636.270-7,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Do Zero,"Nagalli,Tz Da Coronel,Yunk Vino",DO ZERO,T-039.758.508-8,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,La Noche,Yago Oproprio,LA NOCHE,T-328.946.779-0,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Talvez,Thami,TALVEZ,T-039.758.808-7,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Talvez,Thami,TALVEZ,T-040.081.810-1,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Baile De Favela,Mc João,BAILE DE FAVELA,T-303.383.693-6,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Baile De Favela,Mc João,BAILE DE FAVELA,T-303.383.693-6,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Baile De Favela,Mc João,BAILE DE FAVELA,T-303.383.693-6,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Baile De Favela,Mc João,BAILE DE FAVELA,T-303.383.693-6,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Baile De Favela,Cacau Protásio,BAILE DE FAVELA,T-303.383.693-6,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Baile De Favela,Cacau Protásio,BAILE DE FAVELA,T-303.383.693-6,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Baile De Favela,Cacau Protásio,BAILE DE FAVELA,T-303.383.693-6,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Maria,Blondie,MARIA,T-307.006.304-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Maria,Blondie,MARIA,T-311.953.638-4,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Maria,Blondie,MARIA,T-307.006.304-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Maria,Blondie,MARIA,T-311.953.638-4,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Maria,Blondie,MARIA,T-307.006.304-2,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Maria,Blondie,MARIA,T-311.953.638-4,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Criminal,Britney Spears,CRIMINAL,T-932.737.486-7,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Criminal,Britney Spears,CRIMINAL,T-932.737.486-7,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Opinião,Samantha Schmütz,OPINIÃO,,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Satisfação,Tati Quebra Barraco,SATISFAÇÃO,T-302.730.937-7,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Satisfação,Tati Quebra Barraco,SATISFAÇÃO,T-302.730.937-7,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Poderosa,Suzy Brasil,PODEROSA,T-304.309.033-7,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Poderosa,Suzy Brasil,PODEROSA,T-304.309.033-7,title_only
clean unified,Planilha UNA.xlsx,Relatório UBEM - Canal Brasil,Mãe,Gal Costa,MÃE,T-306.800.395-8,title_only
